"date","event","rating","viewers","year","month","show"
2013-04-19,"WWE SmackDown #714",1.92,2590000,2013,4,"smackdown"
2013-04-12,"WWE SmackDown #713",1.91,2844000,2013,4,"smackdown"
2013-04-05,"WWE SmackDown #712",1.82,2524000,2013,4,"smackdown"
2013-03-29,"WWE SmackDown #711",2,2851000,2013,3,"smackdown"
2013-03-22,"WWE SmackDown #710",2.11,2990000,2013,3,"smackdown"
2013-03-15,"WWE SmackDown #709",1.82,2395000,2013,3,"smackdown"
2013-03-08,"WWE SmackDown #708",2.09,2840000,2013,3,"smackdown"
2013-03-01,"WWE Social Media SmackDown #707",1.96,2818000,2013,3,"smackdown"
2013-02-22,"WWE SmackDown #706",2.03,2890000,2013,2,"smackdown"
2013-02-15,"WWE SmackDown #705",1.96,2682000,2013,2,"smackdown"
2013-02-08,"WWE SmackDown #704",2.16,3190000,2013,2,"smackdown"
2013-02-01,"WWE SmackDown #703",2.03,2973000,2013,2,"smackdown"
2013-01-25,"WWE SmackDown #702",2.08,3029000,2013,1,"smackdown"
2013-01-18,"WWE SmackDown #701",2.03,2884000,2013,1,"smackdown"
2013-01-11,"WWE SmackDown #700",2.2,3130000,2013,1,"smackdown"
2013-01-04,"WWE SmackDown #699",1.8,2721000,2013,1,"smackdown"
2012-12-28,"WWE SmackDown #698",1.86,2660000,2012,12,"smackdown"
2012-12-18,"WWE SmackDown #697",2.29,3330000,2012,12,"smackdown"
2012-12-14,"WWE SmackDown #696",1.7,2633000,2012,12,"smackdown"
2012-12-07,"WWE SmackDown #695",1.81,2459000,2012,12,"smackdown"
2012-11-30,"WWE SmackDown #694",1.8,2531000,2012,11,"smackdown"
2012-11-23,"WWE SmackDown #693",1.8,2572000,2012,11,"smackdown"
2012-11-16,"WWE SmackDown #692",1.92,2807000,2012,11,"smackdown"
2012-11-06,"WWE SmackDown #691",1.52,2202000,2012,11,"smackdown"
2012-11-02,"WWE SmackDown #690",2,2878000,2012,11,"smackdown"
2012-10-26,"WWE SmackDown #689",1.93,2820000,2012,10,"smackdown"
2012-10-19,"WWE SmackDown #688",2.03,2933000,2012,10,"smackdown"
2012-10-12,"WWE SmackDown #687",1.83,2570000,2012,10,"smackdown"
2012-10-05,"WWE SmackDown #686",1.74,2387000,2012,10,"smackdown"
2012-09-28,"WWE SmackDown #685",1.83,2630000,2012,9,"smackdown"
2012-09-21,"WWE SmackDown #684",1.95,2861000,2012,9,"smackdown"
2012-09-14,"WWE SmackDown #683",1.96,2690000,2012,9,"smackdown"
2012-09-07,"WWE SmackDown #682",1.95,2954000,2012,9,"smackdown"
2012-08-31,"WWE SmackDown #681",1.89,2660000,2012,8,"smackdown"
2012-08-24,"WWE SmackDown #680",1.89,2587000,2012,8,"smackdown"
2012-08-17,"WWE SmackDown #679",1.92,2612000,2012,8,"smackdown"
2012-08-10,"WWE SmackDown #678",1.89,2728000,2012,8,"smackdown"
2012-08-03,"WWE SmackDown #677",1.91,2783000,2012,8,"smackdown"
2012-07-27,"WWE SmackDown #676",1.92,2384000,2012,7,"smackdown"
2012-07-20,"WWE SmackDown #675",2.04,2964000,2012,7,"smackdown"
2012-07-13,"WWE SmackDown #674",1.8,2500000,2012,7,"smackdown"
2012-07-03,"WWE SmackDown #673 - The Great American Bash 2012",1.7,2540000,2012,7,"smackdown"
2012-06-29,"WWE SmackDown #672",1.82,2630000,2012,6,"smackdown"
2012-06-22,"WWE SmackDown #671",2,2970000,2012,6,"smackdown"
2012-06-15,"WWE SmackDown #670",1.75,2410000,2012,6,"smackdown"
2012-06-08,"WWE SmackDown #669",1.73,2480000,2012,6,"smackdown"
2012-06-01,"WWE SmackDown #668",1.73,2557000,2012,6,"smackdown"
2012-05-25,"WWE SmackDown #667",1.84,2630000,2012,5,"smackdown"
2012-05-18,"WWE SmackDown #666",1.8,2803000,2012,5,"smackdown"
2012-05-11,"WWE SmackDown #665",1.7,2530000,2012,5,"smackdown"
2012-05-04,"WWE SmackDown #664",1.92,2710000,2012,5,"smackdown"
2012-04-27,"WWE SmackDown #663",1.74,2680000,2012,4,"smackdown"
2012-04-20,"WWE SmackDown #662",1.8,2730000,2012,4,"smackdown"
2012-04-10,"WWE SmackDown #661",1.52,2248000,2012,4,"smackdown"
2012-04-06,"WWE SmackDown #660",1.93,2720000,2012,4,"smackdown"
2012-03-30,"WWE SmackDown #659",1.77,2480000,2012,3,"smackdown"
2012-03-23,"WWE SmackDown #658",1.82,2759000,2012,3,"smackdown"
2012-03-16,"WWE SmackDown #657",1.92,2840000,2012,3,"smackdown"
2012-03-09,"WWE SmackDown #656",2.12,3100000,2012,3,"smackdown"
2012-03-02,"WWE SmackDown #655",1.97,2900000,2012,3,"smackdown"
2012-02-21,"WWE SmackDown #654",1.67,2330000,2012,2,"smackdown"
2012-02-17,"WWE SmackDown #653",1.95,2950000,2012,2,"smackdown"
2012-02-10,"WWE SmackDown #652",2.17,3261000,2012,2,"smackdown"
2012-02-03,"WWE SmackDown #651",2.19,3194000,2012,2,"smackdown"
2012-01-27,"WWE SmackDown #650",2.11,3140000,2012,1,"smackdown"
2012-01-20,"WWE SmackDown #649",2.18,3324000,2012,1,"smackdown"
2012-01-13,"WWE SmackDown #648",2.21,3131000,2012,1,"smackdown"
2012-01-06,"WWE SmackDown #647",1.8,2589000,2012,1,"smackdown"
2011-12-30,"WWE SmackDown #646",1.93,2822000,2011,12,"smackdown"
2011-12-23,"WWE SmackDown #645",1.97,2740000,2011,12,"smackdown"
2011-12-16,"WWE SmackDown #644",1.99,2881000,2011,12,"smackdown"
2011-12-09,"WWE SmackDown #643",2.21,3238000,2011,12,"smackdown"
2011-11-29,"WWE SmackDown #642",2.12,3052000,2011,11,"smackdown"
2011-11-25,"WWE SmackDown #641",1.89,2928000,2011,11,"smackdown"
2011-11-18,"WWE SmackDown #640",1.99,2937000,2011,11,"smackdown"
2011-11-11,"WWE SmackDown #639",1.98,2950000,2011,11,"smackdown"
2011-11-04,"WWE SmackDown! #638",2.19,0,2011,11,"smackdown"
2011-10-28,"WWE SmackDown! #637",1.93,0,2011,10,"smackdown"
2011-10-21,"WWE SmackDown #636",2.18,0,2011,10,"smackdown"
2011-10-14,"WWE SmackDown #635",2.26,0,2011,10,"smackdown"
2011-09-30,"WWE SmackDown #633",1.95,0,2011,9,"smackdown"
2011-09-23,"WWE SmackDown #632",2.15,0,2011,9,"smackdown"
2011-09-16,"WWE SmackDown #631",1.78,0,2011,9,"smackdown"
2011-08-30,"WWE SmackDown #629 - Super SmackDown",2.2,0,2011,8,"smackdown"
2011-08-26,"WWE SmackDown #628",1.77,0,2011,8,"smackdown"
2011-08-19,"WWE SmackDown #627",1.86,0,2011,8,"smackdown"
2011-08-12,"WWE SmackDown #626",1.83,0,2011,8,"smackdown"
2011-08-05,"WWE SmackDown #625",1.84,0,2011,8,"smackdown"
2011-07-29,"WWE SmackDown #624",2.02,0,2011,7,"smackdown"
2011-07-22,"WWE SmackDown #623",1.89,0,2011,7,"smackdown"
2011-07-15,"WWE SmackDown #622",1.72,0,2011,7,"smackdown"
2011-07-01,"WWE SmackDown #620",1.63,0,2011,7,"smackdown"
2011-06-24,"WWE SmackDown #619",1.72,0,2011,6,"smackdown"
2011-06-17,"WWE SmackDown #618",1.73,0,2011,6,"smackdown"
2011-06-10,"WWE SmackDown #617",1.79,0,2011,6,"smackdown"
2011-06-03,"WWE SmackDown #616",1.77,0,2011,6,"smackdown"
2011-05-27,"WWE SmackDown #615",1.86,0,2011,5,"smackdown"
2011-05-20,"WWE SmackDown #614",1.92,0,2011,5,"smackdown"
2011-05-13,"WWE SmackDown #613",1.69,0,2011,5,"smackdown"
2011-05-06,"WWE SmackDown #612",1.73,0,2011,5,"smackdown"
2011-04-29,"WWE SmackDown #611",1.96,0,2011,4,"smackdown"
2011-04-22,"WWE SmackDown #610",1.89,0,2011,4,"smackdown"
2011-04-15,"WWE SmackDown #609",2.08,0,2011,4,"smackdown"
2011-04-08,"WWE SmackDown #608",2.1,0,2011,4,"smackdown"
2011-04-01,"WWE SmackDown #607",1.96,0,2011,4,"smackdown"
2011-03-25,"WWE SmackDown #606",1.96,0,2011,3,"smackdown"
2011-03-18,"WWE SmackDown #605",2.03,0,2011,3,"smackdown"
2011-03-11,"WWE SmackDown #604",1.93,0,2011,3,"smackdown"
2011-03-04,"WWE SmackDown #603",2,0,2011,3,"smackdown"
2011-02-25,"WWE SmackDown #602",2.31,0,2011,2,"smackdown"
2011-02-18,"WWE SmackDown #601",2.03,0,2011,2,"smackdown"
2011-02-11,"WWE SmackDown #600",1.79,0,2011,2,"smackdown"
2011-02-04,"WWE SmackDown #599",1.97,0,2011,2,"smackdown"
2011-01-28,"WWE SmackDown #598",2.01,0,2011,1,"smackdown"
2011-01-21,"WWE SmackDown #597",2.07,0,2011,1,"smackdown"
2011-01-14,"WWE SmackDown #596",1.92,0,2011,1,"smackdown"
2011-01-07,"WWE SmackDown #595",1.95,0,2011,1,"smackdown"
2010-12-31,"WWE SmackDown #594",1.43,0,2010,12,"smackdown"
2010-12-21,"WWE SmackDown #593",2.54,0,2010,12,"smackdown"
2010-12-17,"WWE SmackDown #592",1.76,0,2010,12,"smackdown"
2010-12-10,"WWE SmackDown #591",1.67,0,2010,12,"smackdown"
2010-12-03,"WWE SmackDown #590",1.71,0,2010,12,"smackdown"
2010-11-26,"WWE SmackDown #589",1.56,0,2010,11,"smackdown"
2010-11-19,"WWE SmackDown #588",1.73,0,2010,11,"smackdown"
2010-11-12,"WWE SmackDown #587",1.76,0,2010,11,"smackdown"
2010-11-05,"WWE SmackDown #586",1.8,0,2010,11,"smackdown"
2010-10-29,"WWE SmackDown #585",1.64,0,2010,10,"smackdown"
2010-10-22,"WWE SmackDown #584",1.74,0,2010,10,"smackdown"
2010-10-15,"WWE SmackDown #583",1.87,0,2010,10,"smackdown"
2010-10-08,"WWE SmackDown #582",1.8,0,2010,10,"smackdown"
2010-10-01,"WWE SmackDown #581",1.74,0,2010,10,"smackdown"
2010-09-17,"WWE SmackDown #579",1.7,0,2010,9,"smackdown"
2010-09-03,"WWE SmackDown #577",1.9,0,2010,9,"smackdown"
2010-08-27,"WWE SmackDown #576",1.7,0,2010,8,"smackdown"
2010-08-20,"WWE SmackDown #575",1.6,0,2010,8,"smackdown"
2010-08-06,"WWE SmackDown #573",1.6,0,2010,8,"smackdown"
2010-07-30,"WWE SmackDown #572",1.8,0,2010,7,"smackdown"
2010-07-23,"WWE SmackDown #571",1.8,0,2010,7,"smackdown"
2010-07-16,"WWE SmackDown #570",1.8,0,2010,7,"smackdown"
2010-07-09,"WWE SmackDown #569",1.9,0,2010,7,"smackdown"
2010-07-02,"WWE SmackDown #568",1.7,0,2010,7,"smackdown"
2010-06-18,"WWE SmackDown #566",1.8,0,2010,6,"smackdown"
2010-06-11,"WWE SmackDown #565",1.9,0,2010,6,"smackdown"
2010-06-04,"WWE SmackDown #564",1.8,0,2010,6,"smackdown"
2010-05-28,"WWE SmackDown #563",1.8,0,2010,5,"smackdown"
2010-05-21,"WWE SmackDown #562",1.7,0,2010,5,"smackdown"
2010-05-14,"WWE SmackDown #561",1.6,0,2010,5,"smackdown"
2010-05-07,"WWE SmackDown #560",1.7,0,2010,5,"smackdown"
2010-04-30,"WWE SmackDown #559",1.7,0,2010,4,"smackdown"
2010-04-23,"WWE SmackDown #558",1.8,0,2010,4,"smackdown"
2010-04-09,"WWE SmackDown #556",1.9,0,2010,4,"smackdown"
2010-04-02,"WWE SmackDown #555",1.68,0,2010,4,"smackdown"
2010-03-26,"WWE SmackDown #554",1.9,0,2010,3,"smackdown"
2010-03-19,"WWE SmackDown #553",1.8,0,2010,3,"smackdown"
2010-03-05,"WWE SmackDown #551",2,0,2010,3,"smackdown"
2010-02-26,"WWE SmackDown #550",2,0,2010,2,"smackdown"
2010-02-19,"WWE SmackDown #549",1.9,0,2010,2,"smackdown"
2010-02-12,"WWE SmackDown #548",1.8,0,2010,2,"smackdown"
2010-02-05,"WWE SmackDown #547",2.1,0,2010,2,"smackdown"
2010-01-29,"WWE SmackDown #546",2.2,0,2010,1,"smackdown"
2010-01-22,"WWE SmackDown #545",2,0,2010,1,"smackdown"
2010-01-15,"WWE SmackDown #544",2.1,0,2010,1,"smackdown"
2010-01-08,"WWE SmackDown #543",2.2,0,2010,1,"smackdown"
2010-01-01,"WWE SmackDown #542",1.8,0,2010,1,"smackdown"
2009-12-25,"WWE SmackDown #541",1.8,0,2009,12,"smackdown"
2009-12-18,"WWE SmackDown #540",2.1,0,2009,12,"smackdown"
2009-12-11,"WWE SmackDown #539",2.1,0,2009,12,"smackdown"
2009-12-04,"WWE SmackDown #538",2.1,0,2009,12,"smackdown"
2009-11-27,"WWE SmackDown #537",2.1,0,2009,11,"smackdown"
2009-11-13,"WWE SmackDown #535",2,0,2009,11,"smackdown"
2009-11-06,"WWE SmackDown #534",2,0,2009,11,"smackdown"
2009-10-30,"WWE SmackDown #533",2.1,0,2009,10,"smackdown"
2009-10-16,"WWE SmackDown #531",1.9,0,2009,10,"smackdown"
2009-09-25,"WWE SmackDown #528",1.9,0,2009,9,"smackdown"
2009-09-18,"WWE SmackDown #527",2,0,2009,9,"smackdown"
2009-09-11,"WWE SmackDown #526",1.8,0,2009,9,"smackdown"
2009-08-28,"WWE SmackDown #524",1.9,0,2009,8,"smackdown"
2009-08-21,"WWE SmackDown #523",1.9,0,2009,8,"smackdown"
2009-08-14,"WWE SmackDown #522",1.7,0,2009,8,"smackdown"
2009-08-07,"WWE SmackDown #521",1.9,0,2009,8,"smackdown"
2009-07-31,"WWE SmackDown #520",2,0,2009,7,"smackdown"
2009-07-24,"WWE SmackDown #519",1.8,0,2009,7,"smackdown"
2009-07-17,"WWE SmackDown #518",1.8,0,2009,7,"smackdown"
2009-06-26,"WWE SmackDown #515",1.7,0,2009,6,"smackdown"
2009-06-19,"WWE SmackDown #514",1.7,0,2009,6,"smackdown"
2009-06-12,"WWE SmackDown #513",1.8,0,2009,6,"smackdown"
2009-06-05,"WWE SmackDown #512",1.9,0,2009,6,"smackdown"
2009-05-29,"WWE SmackDown #511",1.7,0,2009,5,"smackdown"
2009-05-22,"WWE SmackDown #510",1.6,0,2009,5,"smackdown"
2009-05-15,"WWE SmackDown #509",1.72,0,2009,5,"smackdown"
2009-05-08,"WWE SmackDown #508",1.9,0,2009,5,"smackdown"
2009-05-01,"WWE SmackDown #507",1.9,0,2009,5,"smackdown"
2009-04-24,"WWE SmackDown #506",1.6,0,2009,4,"smackdown"
2009-04-17,"WWE SmackDown #505",2,0,2009,4,"smackdown"
2009-04-10,"WWE SmackDown #504",2.2,0,2009,4,"smackdown"
2009-04-03,"WWE SmackDown #503",1.9,0,2009,4,"smackdown"
2009-03-27,"WWE SmackDown #502",2,0,2009,3,"smackdown"
2009-03-13,"WWE SmackDown #500",1.9,0,2009,3,"smackdown"
2009-03-06,"WWE SmackDown #499",2,0,2009,3,"smackdown"
2009-02-27,"WWE SmackDown #498",2.3,0,2009,2,"smackdown"
2009-02-13,"WWE SmackDown #496",2.2,0,2009,2,"smackdown"
2009-02-06,"WWE SmackDown #495",2.1,0,2009,2,"smackdown"
2009-01-23,"WWE SmackDown #494",2.2,0,2009,1,"smackdown"
2009-01-16,"WWE SmackDown #493",2.1,0,2009,1,"smackdown"
2009-01-09,"WWE SmackDown #492",2.2,0,2009,1,"smackdown"
2009-01-02,"WWE SmackDown #491",2.1,0,2009,1,"smackdown"
2008-12-26,"WWE SmackDown #490",2,0,2008,12,"smackdown"
2008-12-19,"WWE SmackDown #489",2.1,0,2008,12,"smackdown"
2008-12-12,"WWE SmackDown #488",2,0,2008,12,"smackdown"
2008-12-05,"WWE SmackDown #487",2.1,0,2008,12,"smackdown"
2008-11-28,"WWE SmackDown #486",2.1,0,2008,11,"smackdown"
2008-11-21,"WWE SmackDown #485",2.2,0,2008,11,"smackdown"
2008-11-14,"WWE SmackDown #484",2.2,0,2008,11,"smackdown"
2008-11-07,"WWE SmackDown #483",2.1,0,2008,11,"smackdown"
2008-10-31,"WWE SmackDown #482",1.7,0,2008,10,"smackdown"
2008-10-24,"WWE SmackDown #481",2.1,0,2008,10,"smackdown"
2008-10-17,"WWE SmackDown #480",2,0,2008,10,"smackdown"
2008-10-10,"WWE SmackDown #479",2.1,0,2008,10,"smackdown"
2008-10-03,"WWE SmackDown #478",1.9,0,2008,10,"smackdown"
2008-09-26,"WWE SmackDown #477",2.4,0,2008,9,"smackdown"
2008-09-05,"WWE SmackDown #474",2.4,0,2008,9,"smackdown"
2008-08-29,"WWE SmackDown #473",2.3,0,2008,8,"smackdown"
2008-08-22,"WWE SmackDown #472",2.1,0,2008,8,"smackdown"
2008-08-15,"WWE SmackDown #471",2.4,0,2008,8,"smackdown"
2008-08-08,"WWE SmackDown #470",2,0,2008,8,"smackdown"
2008-08-01,"WWE SmackDown #469",2.36,0,2008,8,"smackdown"
2008-07-25,"WWE SmackDown #468",2.4,0,2008,7,"smackdown"
2008-07-18,"WWE SmackDown #467",2.4,0,2008,7,"smackdown"
2008-07-11,"WWE SmackDown #466",2.3,0,2008,7,"smackdown"
2008-07-04,"WWE SmackDown #465",1.6,0,2008,7,"smackdown"
2008-06-27,"WWE SmackDown #464",2.2,0,2008,6,"smackdown"
2008-06-20,"WWE SmackDown #463",2.2,0,2008,6,"smackdown"
2008-06-13,"WWE SmackDown #462",2.3,0,2008,6,"smackdown"
2008-06-06,"WWE SmackDown #461",2.4,0,2008,6,"smackdown"
2008-05-30,"WWE SmackDown #460",2.3,0,2008,5,"smackdown"
2008-05-23,"WWE SmackDown #459",2.4,0,2008,5,"smackdown"
2008-05-16,"WWE SmackDown #458",2.4,0,2008,5,"smackdown"
2008-05-09,"WWE SmackDown #457",2.4,0,2008,5,"smackdown"
2008-05-02,"WWE SmackDown #456",2.2,0,2008,5,"smackdown"
2008-04-25,"WWE SmackDown #455",2.4,0,2008,4,"smackdown"
2008-04-18,"WWE SmackDown #454",2.2,0,2008,4,"smackdown"
2008-04-11,"WWE SmackDown #453",2.5,0,2008,4,"smackdown"
2008-04-04,"WWE SmackDown #452",2.7,0,2008,4,"smackdown"
2008-03-28,"WWE SmackDown #451",2.3,0,2008,3,"smackdown"
2008-03-21,"WWE SmackDown #450",2.4,0,2008,3,"smackdown"
2008-03-14,"WWE SmackDown #449",2.6,0,2008,3,"smackdown"
2008-03-07,"WWE SmackDown #448",2.6,0,2008,3,"smackdown"
2008-02-29,"WWE SmackDown #447",2.6,0,2008,2,"smackdown"
2008-02-22,"WWE SmackDown #446",2.7,0,2008,2,"smackdown"
2008-02-15,"WWE SmackDown #445",2.9,0,2008,2,"smackdown"
2008-02-08,"WWE SmackDown #444",2.6,0,2008,2,"smackdown"
2008-02-01,"WWE SmackDown #443",2.8,0,2008,2,"smackdown"
2008-01-25,"WWE SmackDown #442",2.7,0,2008,1,"smackdown"
2008-01-18,"WWE SmackDown #441",2.84,0,2008,1,"smackdown"
2008-01-11,"WWE SmackDown #440",2.8,0,2008,1,"smackdown"
2008-01-04,"WWE SmackDown #439",2.9,0,2008,1,"smackdown"
2007-12-28,"WWE SmackDown #438 - Best of 2007",2.5,0,2007,12,"smackdown"
2007-12-21,"WWE SmackDown #437",2.9,0,2007,12,"smackdown"
2007-12-14,"WWE SmackDown #436",2.7,0,2007,12,"smackdown"
2007-12-07,"WWE SmackDown #435",2.6,0,2007,12,"smackdown"
2007-11-30,"WWE SmackDown #434",2.7,0,2007,11,"smackdown"
2007-11-16,"WWE SmackDown #432",2.7,0,2007,11,"smackdown"
2007-11-09,"WWE SmackDown #431",2.9,0,2007,11,"smackdown"
2007-11-02,"WWE SmackDown #430",2.8,0,2007,11,"smackdown"
2007-10-26,"WWE SmackDown #429",2.6,0,2007,10,"smackdown"
2007-10-05,"WWE SmackDown #426",2.5,0,2007,10,"smackdown"
2007-08-31,"WWE SmackDown #421",2.3,0,2007,8,"smackdown"
2007-08-03,"WWE SmackDown #417",2.62,0,2007,8,"smackdown"
2007-07-27,"WWE SmackDown #416",2.6,0,2007,7,"smackdown"
2007-07-20,"WWE SmackDown #415",2.63,0,2007,7,"smackdown"
2007-07-13,"WWE SmackDown #414",2.5,0,2007,7,"smackdown"
2007-07-06,"WWE SmackDown #413",2.64,0,2007,7,"smackdown"
2007-06-15,"WWE SmackDown #410",2.4,0,2007,6,"smackdown"
2007-06-08,"WWE SmackDown #409",2.63,0,2007,6,"smackdown"
2007-06-01,"WWE SmackDown #408",2.34,0,2007,6,"smackdown"
2007-05-25,"WWE SmackDown #407",2.4,0,2007,5,"smackdown"
2007-05-18,"WWE SmackDown #406",2.52,0,2007,5,"smackdown"
2007-05-04,"WWE SmackDown #404",2.51,0,2007,5,"smackdown"
2007-04-27,"WWE SmackDown #403",2.6,0,2007,4,"smackdown"
2007-04-20,"WWE SmackDown #402",2.4,0,2007,4,"smackdown"
2007-04-13,"WWE SmackDown #401",2.5,0,2007,4,"smackdown"
2007-03-30,"WWE SmackDown #399",2.7,0,2007,3,"smackdown"
2007-03-23,"WWE SmackDown #398",3,0,2007,3,"smackdown"
2007-03-16,"WWE SmackDown #397",2.8,0,2007,3,"smackdown"
2007-03-09,"WWE SmackDown #396",2.5,0,2007,3,"smackdown"
2007-03-02,"WWE SmackDown #395",2.9,0,2007,3,"smackdown"
2007-02-23,"WWE SmackDown #394",3.3,0,2007,2,"smackdown"
2007-02-16,"WWE SmackDown #393",2.94,0,2007,2,"smackdown"
2007-02-09,"WWE SmackDown #392",3,0,2007,2,"smackdown"
2007-02-02,"WWE SmackDown #391",3.1,0,2007,2,"smackdown"
2007-01-26,"WWE SmackDown #390",2.7,0,2007,1,"smackdown"
2007-01-19,"WWE SmackDown #389",2.9,0,2007,1,"smackdown"
2007-01-12,"WWE SmackDown #388",2.6,0,2007,1,"smackdown"
2007-01-05,"WWE SmackDown #387",3,0,2007,1,"smackdown"
2006-12-29,"WWE Friday Night SmackDown #386 - Best of SmackDown 2006",2.4,0,2006,12,"smackdown"
2006-12-22,"WWE Friday Night SmackDown #385",2.9,0,2006,12,"smackdown"
2006-12-15,"WWE Friday Night SmackDown #384",2.6,0,2006,12,"smackdown"
2006-12-08,"WWE Friday Night SmackDown #383",2.6,0,2006,12,"smackdown"
2006-12-01,"WWE Friday Night SmackDown #382",2.8,0,2006,12,"smackdown"
2006-11-24,"WWE Friday Night SmackDown #381",2.5,0,2006,11,"smackdown"
2006-11-17,"WWE Friday Night SmackDown #380",2.6,0,2006,11,"smackdown"
2006-11-10,"WWE Friday Night SmackDown #379",2.7,0,2006,11,"smackdown"
2006-11-03,"WWE Friday Night SmackDown #378",2.7,0,2006,11,"smackdown"
2006-10-27,"WWE Friday Night SmackDown #377",2.8,0,2006,10,"smackdown"
2006-10-20,"WWE Friday Night SmackDown #376",2.8,0,2006,10,"smackdown"
2006-10-13,"WWE Friday Night SmackDown #375",2.3,0,2006,10,"smackdown"
2006-10-06,"WWE Friday Night SmackDown #374",2.4,0,2006,10,"smackdown"
2006-09-29,"WWE Friday Night SmackDown #373",2.5,0,2006,9,"smackdown"
2006-09-22,"WWE Friday Night SmackDown #372",2.4,0,2006,9,"smackdown"
2006-09-15,"WWE Friday Night SmackDown #371",1,0,2006,9,"smackdown"
2006-09-08,"WWE Friday Night SmackDown #370",1,0,2006,9,"smackdown"
2006-09-01,"WWE Friday Night SmackDown #369",1.9,0,2006,9,"smackdown"
2006-08-25,"WWE Friday Night SmackDown #368",2.1,0,2006,8,"smackdown"
2006-08-18,"WWE Friday Night SmackDown #367",2.1,0,2006,8,"smackdown"
2006-08-11,"WWE Friday Night SmackDown #366",2.1,0,2006,8,"smackdown"
2006-08-04,"WWE Friday Night SmackDown #365",2.2,0,2006,8,"smackdown"
2006-07-28,"WWE Friday Night SmackDown #364",2.2,0,2006,7,"smackdown"
2006-07-14,"WWE Friday Night SmackDown #362",2.1,0,2006,7,"smackdown"
2006-07-07,"WWE Friday Night SmackDown #361",2.7,0,2006,7,"smackdown"
2006-06-30,"WWE Friday Night SmackDown #360",2.4,0,2006,6,"smackdown"
2006-06-23,"WWE Friday Night SmackDown #359",2.2,0,2006,6,"smackdown"
2006-06-16,"WWE Friday Night SmackDown #358",2,0,2006,6,"smackdown"
2006-06-09,"WWE Friday Night SmackDown #357",2.4,0,2006,6,"smackdown"
2006-06-02,"WWE Friday Night SmackDown #356",2.4,0,2006,6,"smackdown"
2006-05-26,"WWE Friday Night SmackDown #355",2.6,0,2006,5,"smackdown"
2006-05-19,"WWE Friday Night SmackDown #354",1.9,0,2006,5,"smackdown"
2006-05-12,"WWE Friday Night SmackDown #353",2.5,0,2006,5,"smackdown"
2006-05-05,"WWE Friday Night SmackDown #352",2.2,0,2006,5,"smackdown"
2006-04-28,"WWE Friday Night SmackDown #351",2.3,0,2006,4,"smackdown"
2006-04-21,"WWE Friday Night SmackDown #350",2.1,0,2006,4,"smackdown"
2006-04-14,"WWE Friday Night SmackDown #349",2.5,0,2006,4,"smackdown"
2006-04-07,"WWE Friday Night SmackDown #348",2.7,0,2006,4,"smackdown"
2006-03-31,"WWE Friday Night SmackDown #347",2.4,0,2006,3,"smackdown"
2006-03-24,"WWE Friday Night SmackDown #346",2.8,0,2006,3,"smackdown"
2006-03-17,"WWE Friday Night SmackDown #345",2.7,0,2006,3,"smackdown"
2006-03-03,"WWE Friday Night SmackDown #343",2.6,0,2006,3,"smackdown"
2006-02-24,"WWE Friday Night SmackDown #342",3,0,2006,2,"smackdown"
2006-02-17,"WWE Friday Night SmackDown #341",2.9,0,2006,2,"smackdown"
2006-02-10,"WWE Friday Night SmackDown #340",3,0,2006,2,"smackdown"
2006-02-03,"WWE Friday Night SmackDown #339",2.9,0,2006,2,"smackdown"
2006-01-27,"WWE Friday Night SmackDown #338",2.9,0,2006,1,"smackdown"
2006-01-20,"WWE Friday Night SmackDown #337",2.8,0,2006,1,"smackdown"
2006-01-13,"WWE Friday Night SmackDown #336",3,0,2006,1,"smackdown"
2006-01-06,"WWE Friday Night SmackDown #335",2.8,0,2006,1,"smackdown"
2005-12-30,"WWE Friday Night SmackDown #334",2.6,0,2005,12,"smackdown"
2005-12-23,"WWE Friday Night SmackDown #333 - Best of SmackDown 2005",2.1,0,2005,12,"smackdown"
2005-12-16,"WWE Friday Night SmackDown #332",3,0,2005,12,"smackdown"
2005-12-09,"WWE Friday Night SmackDown #331",2.8,0,2005,12,"smackdown"
2005-12-02,"WWE Friday Night SmackDown #330",2.8,0,2005,12,"smackdown"
2005-11-29,"WWE Tuesday Night SmackDown #329",2.4,0,2005,11,"smackdown"
2005-11-25,"WWE Friday Night SmackDown #328",2.9,0,2005,11,"smackdown"
2005-11-18,"WWE Friday Night SmackDown #327 - Eddie Guerrero Tribute Show",3.1,0,2005,11,"smackdown"
2005-11-11,"WWE Friday Night SmackDown #326",2.7,0,2005,11,"smackdown"
2005-11-04,"WWE Friday Night SmackDown #325",2.6,0,2005,11,"smackdown"
2005-10-28,"WWE Friday Night SmackDown #324",2.7,0,2005,10,"smackdown"
2005-10-21,"WWE Friday Night SmackDown #323",2.5,0,2005,10,"smackdown"
2005-10-14,"WWE Friday Night SmackDown #322",2.6,0,2005,10,"smackdown"
2005-10-07,"WWE Friday Night SmackDown #321",2.4,0,2005,10,"smackdown"
2005-09-30,"WWE Friday Night SmackDown #320",2.4,0,2005,9,"smackdown"
2005-09-23,"WWE Friday Night SmackDown #319",2.5,0,2005,9,"smackdown"
2005-09-16,"WWE Friday Night SmackDown #318",2.3,0,2005,9,"smackdown"
2005-09-09,"WWE Friday Night SmackDown #317",1.7,0,2005,9,"smackdown"
2005-09-01,"WWE SmackDown #316",2.7,0,2005,9,"smackdown"
